Date,US $ 3M Expiry 10Y Swap Implied BP Vol,Euro 3M Expiry 10Y Swap Implied BP Vol,Sterling 3M Expiry 10Y Swap Implied BP Vol,US $ 10 Years Term 3 Months Fwd Mid Rate,US $ 10 Years Term 3 Months Fwd Modified Duration,Euro (vs. 6M Euribor) 10 Years Term 3 Months Fwd Mid Rate,Euro (vs. 6M Euribor) 10 Years Term 3 Months Fwd Modified Duration,Sterling (vs. 6M Libor) 10 Years Term 3 Months Fwd Mid Rate,Sterling (vs. 6M Libor) 10 Years Term 3 Months Fwd Modified Duration,Euro 1M Expiry 10Y Swap Implied BP Vol,Sterling 1M Expiry 10Y Swap Implied BP Vol,US $ 3M Expiry 10Y Swap Implied BP Vol,Euro 1Y Expiry 10Y Swap Implied BP Vol,Sterling 1Y Expiry 10Y Swap Implied BP Vol,US $ 1Y Expiry 10Y Swap Implied BP Vol
04-Jul-03,114.97111,79.8661,85.22966,4.11859,8.46396,4.08466,8.23264,4.53059,7.98823,85.93347,84.59382,113.61183,72.70789,82.06663,123.65907
07-Jul-03,117.31903,77.91258,84.34641,4.18442,8.43532,4.12514,8.21444,4.55232,7.98411,81.27756,80.83166,116.7165,72.38292,81.77516,124.76481
08-Jul-03,117.74517,75.81418,83.08936,4.22083,8.41858,4.13334,8.21066,4.54852,7.98794,78.22557,79.64071,117.2149,71.1453,80.52203,124.09598
09-Jul-03,117.49195,77.7782,84.12861,4.19838,8.41905,4.12731,8.20808,4.53689,7.99382,81.62833,83.19488,116.82271,72.50415,81.60556,122.88223
10-Jul-03,117.40134,77.44889,84.34483,4.17377,8.44244,4.08712,8.22919,4.47673,8.02526,80.71553,83.97649,116.73141,72.46433,82.02969,121.87005
11-Jul-03,115.60982,78.17638,85.22814,4.13226,8.46242,4.08085,8.2307,4.45493,8.02678,81.32933,84.59333,114.90106,72.51104,82.06434,121.05488
14-Jul-03,114.89013,77.24056,80.45197,4.21344,8.42766,4.04929,8.24362,4.43635,8.04001,77.68719,77.78143,114.28619,72.33569,80.36296,120.48583
15-Jul-03,123.21448,78.86081,82.51893,4.43264,8.33821,4.16778,8.19531,4.55032,8.00167,80.69917,79.73839,123.03819,73.51048,82.52631,124.72456
16-Jul-03,128.22502,79.77851,81.05243,4.46958,8.31371,4.20209,8.1674,4.58434,7.98648,83.29971,80.87925,130.53078,72.48645,80.97462,127.19439
17-Jul-03,124.36093,81.15653,81.30198,4.47504,8.31362,4.2601,8.1484,4.63273,7.97056,87.25436,81.65937,126.6179,74.64594,81.51337,125.22683
18-Jul-03,121.01769,81.54007,80.85273,4.4941,8.3041,4.21272,8.16832,4.60596,7.97468,87.16585,80.92268,121.98427,74.00598,80.16688,123.2313
21-Jul-03,126.11614,81.75419,81.00871,4.70724,8.22189,4.26447,8.14587,4.66477,7.95192,84.29662,78.31554,127.28753,74.65364,80.85393,126.17024
22-Jul-03,131.03839,80.93575,82.0389,4.69698,8.22613,4.26417,8.14328,4.63706,7.96276,83.63683,79.30203,134.02134,74.22205,81.36991,127.09043
23-Jul-03,130.36491,80.70697,82.03951,4.65173,8.24115,4.20976,8.16047,4.59408,7.97556,85.87918,83.07787,133.17356,74.15503,81.36788,126.60409
24-Jul-03,132.60353,79.80661,82.00593,4.72081,8.22379,4.25579,8.14398,4.67195,7.93937,85.2492,83.67527,135.35962,73.95429,81.61381,128.91594
25-Jul-03,130.59467,80.38886,82.91317,4.73962,8.22318,4.17762,8.17898,4.61004,7.95383,85.76237,84.3293,132.97156,73.87132,81.65979,128.10437
28-Jul-03,134.83839,80.04838,82.01582,4.86923,8.16596,4.30056,8.13123,4.71385,7.91932,82.16941,81.07665,139.04015,74.01113,81.36757,130.04795
29-Jul-03,145.99038,80.94647,83.90309,5.0282,8.1053,4.27773,8.14025,4.6641,7.93591,83.41986,85.0771,154.44927,74.61371,81.85206,134.03677
30-Jul-03,154.68974,82.60769,85.22546,4.96588,8.11582,4.31506,8.11518,4.70242,7.92052,86.15608,87.3761,166.35056,75.24692,82.63406,138.45522
31-Jul-03,163.14204,85.04962,87.14745,5.21545,8.02512,4.3962,8.07981,4.78853,7.88327,91.64246,91.688,178.31962,75.8263,83.30444,142.3767
01-Aug-03,163.77673,89.10422,92.26462,5.22659,8.01273,4.3984,8.05537,4.83712,7.83555,99.47077,101.85936,179.27717,78.39516,84.72195,143.02565
04-Aug-03,161.38885,90.51939,93.20666,5.14385,8.05604,4.35782,8.07247,4.76102,7.86464,96.66381,98.77797,177.82839,78.96714,86.56461,139.77661
05-Aug-03,159.40009,88.47468,92.7257,5.16737,8.03871,4.37578,8.06852,4.79342,7.85193,95.02512,97.89535,177.04584,77.40949,86.43082,136.76855
06-Aug-03,156.31348,85.03983,87.967,4.94482,8.11568,4.34899,8.07479,4.7168,7.87833,90.4195,93.80103,174.14091,75.48806,84.95275,133.60519
07-Aug-03,146.88084,80.71527,86.77615,4.86334,8.15283,4.29261,8.10414,4.67246,7.90019,87.28799,92.7988,161.92348,73.69076,84.60193,129.57194
08-Aug-03,147.04014,81.66779,87.77817,4.84628,8.16183,4.20143,8.14524,4.60098,7.92524,87.24082,93.68687,162.05432,74.24605,84.63953,129.36561
11-Aug-03,148.35463,80.72202,86.43776,4.98897,8.10872,4.29124,8.10632,4.6763,7.89568,84.08081,89.43063,164.06241,73.50975,83.96153,132.35147
12-Aug-03,151.23312,80.31192,86.23622,4.97366,8.12259,4.2721,8.11342,4.68853,7.88766,84.06266,88.87535,167.12564,72.84826,83.90783,134.09424
13-Aug-03,162.65377,82.25183,87.12411,5.25685,8.00887,4.37559,8.0705,4.79425,7.85831,88.66093,92.41122,179.0082,73.58261,82.96917,138.71058
14-Aug-03,163.96081,84.14589,88.135,5.27284,8.00259,4.43309,8.04389,4.85204,7.83419,89.53595,94.28161,180.2361,75.02864,84.28757,138.28369
15-Aug-03,158.86428,83.74406,89.19293,5.1798,8.03813,4.36227,8.07381,4.81101,7.84309,90.20066,95.02154,174.36622,74.86032,84.32403,136.28146
18-Aug-03,154.20609,83.49158,87.8445,5.10983,8.06062,4.37129,8.06884,4.80332,7.84798,86.15429,89.76888,169.1623,74.96411,83.67534,134.70231
19-Aug-03,146.47187,84.00927,88.32359,4.9841,8.10748,4.3773,8.06466,4.80926,7.84087,87.37848,90.44073,160.72019,74.75916,84.02684,132.21851
20-Aug-03,149.42637,84.0306,87.23576,5.05497,8.07441,4.38474,8.05919,4.82362,7.83683,90.12493,93.33474,164.03272,74.77138,83.31456,133.40178
21-Aug-03,153.96678,85.32675,88.37881,5.15286,8.02124,4.39845,8.0552,4.85676,7.82528,92.17403,95.68194,171.74857,75.69877,83.93777,134.97465
22-Aug-03,153.73175,85.29978,89.35421,5.0965,8.04437,4.38525,8.05687,4.85156,7.81556,92.85627,96.49275,171.38267,75.66192,83.97563,134.92594
25-Aug-03,152.22488,84.43159,89.35421,5.18399,8.00808,4.38554,8.05682,4.85156,7.81556,88.62319,96.49275,168.18629,75.41719,83.97563,135.00239
26-Aug-03,152.68299,83.96709,87.7055,5.14568,8.03159,4.3772,8.06145,4.8513,7.81848,86.6769,89.97681,168.60268,75.34473,83.52729,135.12216
27-Aug-03,150.28632,82.49731,87.02671,5.19232,8.0093,4.39862,8.0578,4.87328,7.81225,87.17209,92.85244,163.43398,74.34219,83.49249,135.39674
28-Aug-03,148.03274,82.15896,86.41229,5.08086,8.05111,4.39721,8.05795,4.83888,7.82169,87.52789,92.84,160.32341,74.26485,83.18847,135.18277
29-Aug-03,147.88762,82.99816,85.80105,5.10998,8.037,4.39808,8.05557,4.87683,7.80927,88.58985,91.90047,160.15417,74.60648,83.31501,135.15814
01-Sep-03,147.88762,82.90865,85.65772,5.10998,8.037,4.39649,8.05601,4.87913,7.80514,85.74971,89.02573,160.15417,74.41497,83.06832,135.15814
02-Sep-03,150.75332,83.92641,85.60668,5.27631,7.96954,4.52084,8.00305,4.98804,7.76633,87.16421,88.97213,164.14565,74.74697,83.07917,137.74533
03-Sep-03,152.09171,85.28495,87.43894,5.26787,7.9766,4.56465,7.98591,5.03792,7.74576,88.71919,88.97278,165.54768,74.77081,84.04302,138.08334
04-Sep-03,147.24793,83.87374,87.43619,5.16656,8.0209,4.53582,8.00006,5.012,7.75793,89.42882,91.90471,160.59766,74.44316,84.29736,136.0139
05-Sep-03,145.86303,84.08175,87.46932,4.97074,8.10818,4.49283,8.02404,4.94445,7.79117,90.48847,92.57991,159.20504,74.58522,83.77862,133.99124
08-Sep-03,144.58641,83.47494,87.46922,4.99281,8.09625,4.45204,8.04573,4.90404,7.81073,87.22596,88.97135,158.06827,74.236,83.48168,132.87711
09-Sep-03,143.00065,82.59662,87.46837,4.96832,8.10836,4.47925,8.03394,4.94283,7.793,85.6423,88.97453,154.57222,74.1654,83.48307,131.44822
10-Sep-03,139.99439,81.54181,87.43715,4.84879,8.1595,4.42589,8.05586,4.90328,7.80668,84.66487,88.97396,151.68224,73.2303,83.48346,128.68661
11-Sep-03,138.89016,80.11032,86.31533,4.9109,8.13371,4.45492,8.04267,4.94877,7.7894,83.81285,90.31968,149.16154,72.12815,83.35535,128.32664
12-Sep-03,140.92131,80.0794,85.94537,4.84463,8.16333,4.3292,8.09436,4.81995,7.83852,84.4739,90.98239,149.89762,72.17832,82.68631,129.67356
15-Sep-03,141.29756,78.7978,85.94635,4.82433,8.17952,4.35322,8.08441,4.84437,7.82858,80.93523,87.43749,150.71954,71.38013,82.39834,130.52563
16-Sep-03,140.54409,77.79458,85.94611,4.87945,8.16181,4.37131,8.07803,4.90589,7.8003,80.56906,87.43781,145.24093,70.97578,82.40067,129.87301
17-Sep-03,138.23225,77.74223,85.42302,4.74697,8.2037,4.36766,8.08449,4.93878,7.78031,80.57504,86.80164,142.85834,70.32366,82.27028,129.08998
18-Sep-03,138.65281,77.37692,85.39956,4.73971,8.20032,4.36783,8.08546,4.912,7.79137,81.87431,89.71324,143.13768,70.01888,82.5143,129.41113
19-Sep-03,137.64051,77.33816,85.4029,4.70949,8.20267,4.35618,8.0898,4.88352,7.80069,82.54984,90.34713,141.39599,70.0546,82.55572,129.74813
22-Sep-03,141.10989,77.98705,83.89192,4.80282,8.17506,4.32527,8.10057,4.87904,7.80343,79.42493,85.26733,147.31104,70.13164,81.4429,130.63014
23-Sep-03,140.66306,77.41375,83.39608,4.76566,8.18861,4.30085,8.11131,4.86123,7.80916,79.34363,84.63601,146.64443,69.88415,81.08781,131.50693
24-Sep-03,141.96694,77.02545,83.37132,4.67571,8.22151,4.3213,8.10458,4.87241,7.81025,78.13114,84.63617,147.82126,69.91956,81.08479,133.46863
25-Sep-03,139.0584,77.3686,85.22775,4.64258,8.23617,4.28865,8.12906,4.86017,7.81245,77.83667,87.53038,144.8451,69.57204,81.32527,132.86645
26-Sep-03,138.26793,77.14922,84.41831,4.56291,8.26867,4.25201,8.14233,4.81694,7.82802,78.00677,87.73672,141.75168,69.66186,80.39303,132.43398
29-Sep-03,137.97235,76.98329,83.6868,4.6338,8.23908,4.25188,8.14078,4.83551,7.82889,75.75525,84.44963,141.02335,69.89079,80.12028,131.92481
30-Sep-03,138.25686,76.31311,83.47964,4.49431,8.30009,4.20391,8.16549,4.80055,7.84561,75.2402,84.12155,141.38611,69.18512,80.11913,133.0764
01-Oct-03,139.56399,77.75691,86.21467,4.50666,8.29032,4.20108,8.16174,4.80007,7.84606,78.3165,87.39999,142.52999,70.43716,80.42965,134.23224
02-Oct-03,141.16366,79.71874,86.93216,4.58036,8.26159,4.3238,8.11131,4.92058,7.80112,81.66697,88.73328,144.04129,71.31869,81.12493,135.79402
03-Oct-03,145.8497,81.54655,90.73098,4.79335,8.17586,4.43394,8.05576,5.02375,7.75024,85.8331,93.37157,147.79293,73.22172,84.0412,137.73878
06-Oct-03,146.93554,79.92815,89.64164,4.73577,8.20306,4.37737,8.07869,4.9821,7.76306,79.16524,89.22059,148.8045,72.37217,83.74465,140.69042
07-Oct-03,146.6126,79.90188,90.51211,4.83337,8.16757,4.40019,8.07271,5.00952,7.75633,79.17068,89.21873,149.32137,72.61719,83.97739,139.00006
08-Oct-03,145.00808,79.14781,91.3052,4.8224,8.17021,4.40862,8.06769,5.01719,7.75382,79.12005,92.06868,147.37182,72.60679,84.31837,138.39367
09-Oct-03,144.10006,79.32764,91.30022,4.88494,8.14911,4.44113,8.05368,5.05937,7.73863,80.88786,92.68846,146.37923,72.62249,84.59159,137.55573
10-Oct-03,139.70878,79.66796,92.2848,4.82164,8.17338,4.4021,8.06863,4.99284,7.75818,81.51259,93.36648,140.50232,72.52022,84.91121,136.40538
13-Oct-03,139.70878,79.80494,91.23464,4.82164,8.17338,4.47695,8.0351,5.08184,7.72947,79.05072,89.2211,140.50232,72.36181,84.61374,136.40538
14-Oct-03,140.45134,81.16294,91.2861,4.92415,8.13301,4.48672,8.03141,5.11927,7.71088,81.37239,89.21845,141.44524,72.90559,84.60579,135.05354
15-Oct-03,140.99426,81.06297,92.76976,4.98553,8.09858,4.52607,8.00722,5.1633,7.69428,83.31928,94.4302,141.66352,72.80824,84.93251,136.64191
16-Oct-03,143.83504,81.68742,92.76705,5.05895,8.06446,4.48824,8.02721,5.14632,7.70009,84.91516,95.06816,145.01592,72.91326,85.21606,137.9784
17-Oct-03,143.0633,82.80718,93.86352,4.96608,8.09668,4.51302,8.0092,5.17215,7.67861,86.05366,95.76182,144.17905,73.23,85.24103,137.25385
20-Oct-03,143.82232,82.50016,93.29949,4.94253,8.10505,4.50553,8.01163,5.16306,7.68191,82.64646,91.50889,145.15038,73.08538,86.00667,137.3002
21-Oct-03,140.43401,82.08137,93.27841,4.92232,8.11253,4.46191,8.03362,5.12485,7.69801,81.91551,91.50613,140.79071,73.50658,86.00401,136.30419
22-Oct-03,138.67163,81.70722,93.28068,4.8378,8.14419,4.46948,8.02434,5.17839,7.67016,84.17225,94.42875,138.81626,73.15982,86.00563,135.68824
23-Oct-03,140.87153,81.50072,91.55234,4.89047,8.13103,4.48054,8.02482,5.20539,7.66183,85.1227,95.28428,140.62491,73.21109,85.11236,136.07557
24-Oct-03,140.08028,81.76321,92.67769,4.76942,8.17824,4.4735,8.0273,5.2291,7.64469,84.18573,95.92244,139.8058,73.0317,85.14875,135.24866
27-Oct-03,138.83515,81.20009,91.16655,4.82385,8.15814,4.49958,8.02057,5.27187,7.63222,80.93609,90.95529,138.44482,72.53282,84.77836,135.24774
28-Oct-03,137.54635,81.05111,91.14165,4.74806,8.19197,4.50594,8.01351,5.25379,7.63193,80.93463,90.95057,136.85173,72.56223,84.76367,134.62087
29-Oct-03,132.46593,81.00229,91.1414,4.83344,8.16048,4.51441,8.01547,5.2902,7.62096,81.21556,91.62301,131.49158,72.58885,84.76434,131.78355
30-Oct-03,136.30601,81.17209,91.06344,4.89647,8.12339,4.55935,7.99228,5.2984,7.62173,81.83478,92.26151,135.48931,72.75984,84.82855,134.47634
31-Oct-03,134.89866,80.96563,91.45024,4.85979,8.13603,4.51059,8.01283,5.25248,7.64164,82.1183,92.89839,134.04979,72.49568,84.86729,134.50468
03-Nov-03,135.54413,80.91024,91.06103,4.9279,8.10837,4.59799,7.97591,5.36861,7.59303,80.94858,91.59744,134.70245,72.4398,84.74422,134.62285
04-Nov-03,133.99069,80.9098,91.10189,4.86187,8.13469,4.54374,7.99659,5.31241,7.61219,80.84973,91.57936,133.23927,72.74106,84.75725,133.1457
05-Nov-03,132.92568,80.95708,91.10294,4.91272,8.10568,4.55054,7.98909,5.26754,7.62761,80.9057,91.57981,132.08216,72.67427,84.75565,132.04815
06-Nov-03,132.91352,81.15194,90.94103,4.98103,8.08113,4.62381,7.96287,5.32444,7.61174,83.67458,94.53883,132.13214,72.8715,84.70272,131.1784
07-Nov-03,132.14713,82.64163,92.14202,5.02415,8.06295,4.6794,7.93871,5.32812,7.6061,86.02187,91.72152,131.34853,74.00099,85.24287,130.36531
10-Nov-03,131.76917,81.65135,90.2167,5.04062,8.05585,4.66687,7.9472,5.30411,7.62308,81.6533,87.20973,130.97564,74.03713,83.79871,129.83738
11-Nov-03,131.76917,80.50429,90.0048,5.04062,8.05585,4.65932,7.95027,5.31892,7.62205,80.30572,86.99397,130.97564,72.99754,83.72699,129.83738
12-Nov-03,130.05266,80.3428,86.02824,4.98116,8.07196,4.6642,7.94516,5.29372,7.63061,79.43178,83.14495,129.4704,73.02616,83.81366,128.83564
13-Nov-03,129.69435,79.52732,85.70637,4.8118,8.15116,4.60384,7.97537,5.24645,7.65037,80.57514,85.56688,129.19466,73.10848,83.73481,128.02389
14-Nov-03,127.79311,79.78045,86.64584,4.75431,8.1768,4.55274,7.99768,5.22538,7.653,79.72347,86.19545,127.51313,73.53095,83.78118,126.2959
17-Nov-03,128.54279,78.3448,85.70805,4.71314,8.19535,4.51449,8.01603,5.19108,7.66948,75.94032,82.8377,128.28281,72.72548,83.49568,126.86118
18-Nov-03,129.29909,78.49157,85.7085,4.69411,8.19939,4.50631,8.02061,5.18588,7.67054,76.43344,82.83754,129.05993,72.64748,83.49554,127.70898
19-Nov-03,130.0539,78.14563,86.94442,4.76269,8.16483,4.54373,8.00143,5.25457,7.64985,75.9362,84.01585,129.0117,72.0901,84.75622,128.06567
20-Nov-03,131.18961,78.78199,86.49983,4.68561,8.2016,4.55321,8.00322,5.25604,7.64856,79.87778,86.35861,129.43134,72.43521,84.52448,129.62055
21-Nov-03,131.21967,79.01565,87.44961,4.6735,8.20459,4.51319,8.01907,5.2467,7.64908,78.87945,86.99294,129.3515,72.32914,84.57171,129.60022
24-Nov-03,129.33209,77.80432,86.50242,4.75747,8.16768,4.5917,7.98425,5.32298,7.62392,76.46562,83.60697,126.66249,71.90094,84.28638,129.62769
25-Nov-03,128.52465,77.40309,86.50333,4.7149,8.18989,4.60414,7.97669,5.33156,7.61751,79.87219,89.0096,122.06572,71.91489,84.28648,129.80399
26-Nov-03,128.8484,76.70746,85.07235,4.77067,8.1628,4.58369,7.9847,5.2576,7.63884,78.98496,88.26238,122.17287,71.71166,82.86862,130.76599
27-Nov-03,128.8484,76.69166,85.06595,4.77067,8.1628,4.62632,7.96464,5.28921,7.62667,79.65043,89.07516,122.17287,71.86865,83.10119,130.76599
28-Nov-03,128.9569,77.04794,85.42179,4.85142,8.12535,4.64251,7.95494,5.31742,7.62309,79.00323,88.36653,122.60483,72.10564,83.25131,130.84314
01-Dec-03,130.35693,76.53119,85.05712,4.93941,8.08637,4.67635,7.93829,5.31735,7.61762,76.6987,85.0813,124.17959,71.69081,82.60193,132.92312
02-Dec-03,131.34094,76.62905,82.7471,4.9257,8.09504,4.64693,7.95083,5.32542,7.61637,77.50979,83.41313,124.37216,71.95906,82.39971,133.74249
03-Dec-03,132.531,77.25625,82.74766,4.95551,8.08364,4.62894,7.96241,5.28773,7.63181,79.50747,86.0742,127.69448,72.01258,82.39848,133.76146
04-Dec-03,134.31254,76.70386,82.75008,4.8977,8.10907,4.63713,7.96269,5.27772,7.63633,78.4929,83.68219,129.62348,71.80376,82.62317,133.71239
05-Dec-03,132.15926,76.67832,82.74573,4.72945,8.18442,4.53404,8.00468,5.16673,7.67822,79.11217,84.47539,127.27305,72.02208,82.66855,132.51234
08-Dec-03,132.20136,76.77882,82.74634,4.79939,8.1562,4.5434,8.00034,5.2024,7.67045,75.47388,83.41536,127.33395,71.95873,82.39564,132.60781
09-Dec-03,132.68654,76.79778,82.74615,4.87662,8.12438,4.57113,7.99078,5.19952,7.66736,75.65941,83.41322,127.74016,72.09222,82.3955,133.11994
10-Dec-03,129.4928,76.6488,82.74668,4.83511,8.14421,4.53738,8.00395,5.14761,7.68266,77.17058,86.07285,121.81605,71.77499,82.39365,130.8114
11-Dec-03,128.07512,76.32603,82.74924,4.74725,8.19111,4.56686,7.99497,5.19551,7.66915,77.84276,86.95443,120.11906,71.78654,82.62122,129.97624
12-Dec-03,128.56657,76.17804,82.74531,4.7479,8.1867,4.49299,8.0269,5.08756,7.71103,78.08682,87.92289,120.48188,71.63508,82.66689,129.58346
15-Dec-03,127.38238,76.26377,82.74566,4.77787,8.17082,4.51462,8.01763,5.09064,7.7112,74.121,83.41487,119.90764,71.40805,82.39181,128.87982
16-Dec-03,127.38481,76.30852,82.74505,4.73291,8.18789,4.49682,8.02363,5.03613,7.73138,74.28893,83.4129,119.92629,71.35673,82.39007,128.96372
17-Dec-03,127.37451,75.5389,82.74559,4.6907,8.20053,4.45294,8.04296,5.01772,7.73667,75.70419,83.54064,116.8027,71.07011,82.38929,128.95364
18-Dec-03,126.45449,74.86752,82.74763,4.64444,8.21203,4.45433,8.04614,5.01691,7.74113,75.47095,84.39595,113.68487,71.05318,82.61651,127.34499
19-Dec-03,125.82265,74.34623,82.42695,4.64235,8.21176,4.48556,8.03006,5.05793,7.72467,74.42404,84.47554,113.23799,70.98708,82.03503,126.93211
22-Dec-03,128.39938,73.98061,81.9504,4.68744,8.19412,4.46091,8.04316,5.0429,7.73051,69.3049,79.65337,115.66003,70.40968,81.28983,127.90866
23-Dec-03,130.99376,74.41629,81.94812,4.79697,8.14759,4.43939,8.04853,5.03097,7.73617,69.72944,79.64992,118.49706,70.84398,81.28947,129.82843
24-Dec-03,130.79285,74.41629,81.94861,4.72091,8.18728,4.43939,8.04853,5.031,7.73452,69.72944,82.20034,118.62536,70.84398,81.28738,129.60042
29-Dec-03,131.18167,74.41629,80.65796,4.7588,8.17673,4.43939,8.04853,5.03661,7.73121,69.72944,75.94403,121.78091,70.84398,81.28953,129.32711
30-Dec-03,131.30817,73.26962,80.65745,4.81077,8.15517,4.48401,8.0346,5.08959,7.71053,65.82588,75.94336,122.41709,70.57959,81.29133,129.6218
31-Dec-03,131.23026,73.26962,80.65609,4.79136,8.16519,4.48401,8.0346,5.08951,7.71069,65.82588,76.49237,122.59255,70.57959,81.28872,129.50052
02-Jan-04,133.19881,73.70282,80.03606,4.91154,8.11323,4.52861,8.01851,5.12577,7.69057,69.26305,79.80532,124.14435,70.89585,81.51435,130.66913
05-Jan-04,132.76996,74.3119,80.03573,4.91356,8.11075,4.51323,8.02313,5.14313,7.68721,67.5128,76.25902,124.64436,70.79606,81.29295,129.46355
06-Jan-04,129.3564,74.39368,80.03597,4.78764,8.16344,4.45142,8.05077,5.11634,7.69471,68.68182,76.25759,123.99864,70.85008,81.29195,127.25786
07-Jan-04,128.07538,73.7309,80.03455,4.76077,8.16473,4.4237,8.05384,5.09554,7.69818,70.49449,78.68804,122.87197,70.44729,81.2912,127.91967
08-Jan-04,126.30341,73.66987,79.25628,4.76644,8.17311,4.41587,8.06765,5.08617,7.70494,70.82773,78.42889,119.7387,70.59183,80.72394,127.22537
09-Jan-04,122.36679,75.36509,80.97874,4.59572,8.24831,4.32808,8.10976,4.9736,7.7419,71.96795,79.00604,114.38647,70.30303,80.7713,124.83353
12-Jan-04,121.82931,73.57749,80.31179,4.58394,8.25228,4.32076,8.11175,4.94562,7.76496,68.7002,75.49641,112.96262,69.50645,80.50039,124.85449
13-Jan-04,119.63246,71.30657,79.30392,4.52291,8.2793,4.34332,8.10151,4.94016,7.77073,65.41383,76.60236,110.29188,68.90719,80.29482,124.22332
14-Jan-04,116.65587,70.93526,78.29651,4.47832,8.29049,4.36522,8.09054,4.9788,7.75241,67.18794,78.0586,106.81947,68.54524,79.24398,124.47917
15-Jan-04,120.33344,72.17157,78.96916,4.47045,8.28906,4.34698,8.10235,4.99006,7.74854,69.82325,79.24869,111.28619,68.72144,80.18192,126.32604
16-Jan-04,120.31861,72.17912,77.35023,4.50853,8.27057,4.36711,8.09141,5.00164,7.74797,70.34357,78.20851,111.33108,68.7763,78.56377,126.31376
19-Jan-04,120.31861,72.32955,77.53409,4.50853,8.27057,4.3704,8.0887,5.01154,7.74714,69.35244,74.90865,111.33108,68.74543,78.45759,126.31376
20-Jan-04,121.06343,72.39257,77.35083,4.55439,8.25618,4.33593,8.10444,5.00841,7.7424,69.41069,74.73239,112.32209,68.71033,78.30151,127.15949
21-Jan-04,120.58338,71.99454,77.34996,4.5286,8.26655,4.36159,8.09416,5.03663,7.73203,71.4319,77.11588,111.80082,68.57731,78.30247,126.42488
22-Jan-04,122.31544,72.25072,77.34897,4.45865,8.29713,4.35013,8.10467,5.05919,7.72497,72.03049,77.638,113.6706,68.80527,78.51631,126.21028
23-Jan-04,124.40497,72.25643,77.35043,4.57442,8.25131,4.29244,8.12732,5.03526,7.72594,72.31225,78.20908,116.50676,68.97669,78.56337,127.66529
26-Jan-04,124.88718,72.54086,77.35133,4.65501,8.21774,4.37955,8.08852,5.10646,7.70173,69.29767,74.73134,121.81858,68.97329,78.3043,126.96701
27-Jan-04,126.93532,72.54834,77.35073,4.59537,8.24739,4.35291,8.10001,5.07304,7.71122,69.30084,74.72718,126.15859,68.94688,78.30323,126.89497
28-Jan-04,125.67055,72.5475,77.35019,4.71333,8.18755,4.35719,8.09932,5.10611,7.69994,69.85402,75.19426,124.70592,69.01043,78.30435,126.69114
29-Jan-04,130.29145,73.97468,77.35111,4.72851,8.17412,4.47679,8.04203,5.20208,7.66389,74.11885,75.6675,130.61489,69.34147,78.51836,129.50856
30-Jan-04,128.14884,74.36368,77.35142,4.66357,8.20571,4.46117,8.0544,5.17988,7.67376,75.35236,76.18825,128.81087,69.50926,78.56687,126.4564
02-Feb-04,128.8195,73.86223,77.78294,4.6835,8.19736,4.44463,8.06245,5.17449,7.67102,73.30341,75.6456,129.19752,69.17877,78.30639,128.56525
03-Feb-04,128.52813,73.55172,77.97555,4.62089,8.22351,4.43189,8.06952,5.16888,7.68421,72.53991,75.64624,129.10345,69.22272,78.30632,129.41866
04-Feb-04,128.58151,73.52477,78.20438,4.64599,8.21436,4.4132,8.0774,5.14792,7.69096,72.51765,75.67343,129.19367,69.22956,78.31018,129.42783
05-Feb-04,128.93754,73.47682,78.17728,4.71267,8.17942,4.38858,8.08419,5.1441,7.69076,72.51,75.64427,129.46039,69.35646,78.51795,130.18729
